B	 -0.133245	  4.159639
B	  5.520489	  4.842725
B	  3.792645	  6.540538
A	  0.396683	  2.629285
A	  0.123183	  2.365251
B	 -0.296062	  4.024815
B	  3.204912	  4.147309
B	  5.580147	  7.591034
A	 -5.101290	  0.819747
B	  7.078165	  4.560440
A	  7.126797	  1.576584
A	 -3.768069	 -1.983071
B	  3.703322	  5.864105
B	  5.893811	  7.063765
B	  0.631720	  7.068885
B	  4.438913	  8.743261
B	  9.289581	  8.015725
A	  0.780234	 -1.907499
B	  1.578926	  5.203102
A	 -4.280017	 -0.608135
B	  4.774506	  3.956426
B	  6.392559	 11.419968
B	  2.173902	  8.619557
B	  5.281305	  4.495104
B	  3.113143	  4.511713
A	 -0.159142	 -0.732686
B	  6.457327	  7.182280
A	  1.159030	  0.055771
A	 -1.467335	  2.501529
A	  2.238197	  0.079728
B	  4.552374	  9.363710
A	 -1.072189	  0.289741
A	 -2.535141	  1.648161
A	 -5.907479	  2.560507
A	 10.736235	  1.500471
B	  4.137695	  3.097015
A	 -1.286112	 -0.930911
A	 -4.876245	  1.245837
A	 -3.624963	 -1.757361
B	  3.535232	  6.237023
A	 -0.194100	  1.266699
B	  2.459722	  2.810749
A	  2.184131	  0.179656
B	  4.373511	  4.559037
B	  1.303431	  2.184157
A	 -4.073862	  0.134907
B	  4.005241	  6.627771
B	  2.969466	  5.503757
B	  4.761297	  8.175714
A	 -5.484117	 -2.121951
A	 -1.482582	 -1.018854
A	 -4.503312	  0.060267
A	 -0.649973	  1.430137
A	 -2.030044	 -1.333224
B	  3.956466	  9.795998
A	  2.486051	 -1.168608
B	  8.532361	  7.918162
A	  3.591551	  3.628410
B	  4.759315	  6.324416
B	  2.996477	  5.464301
A	 -5.740738	 -0.301729
A	 -5.523726	  0.631509
A	 -6.818899	 -2.430443
A	  1.420233	  0.947130
B	  1.993680	  3.382994
B	  4.589902	  6.838949
A	 -6.630464	  3.786965
B	  2.970549	  5.732634
A	 -1.534205	  0.378143
B	  6.740004	 10.336197
A	  6.021308	 -0.675436
A	  2.431945	  0.502668
A	 -4.295192	 -0.748403
B	  5.846913	  7.633287
B	  4.887375	  3.927131
A	  3.881566	  2.307313
A	  4.899964	  3.260192
A	  1.674371	 -0.997411
A	 -0.774975	 -0.505122
A	 -4.215653	 -1.444665
B	  2.186534	  2.041070
A	 -3.179068	  2.192664
A	 -1.002541	  0.339583
A	 -2.869547	  0.091986
A	  8.638923	 -0.553808
A	  4.909555	  2.795599
B	  5.066651	  4.587611
B	  5.861777	  8.549679
A	 -0.572801	 -1.805772
B	  5.036841	  7.834819
A	  3.072686	 -0.854868
A	  0.374356	 -3.286605
B	  2.856152	  0.631092
A	  1.500168	  2.012218
A	 -0.016857	 -1.128434
B	  5.201114	  8.708218
A	 -3.816186	  1.108273
B	  3.931890	  5.005935
A	 -0.341790	  0.602786
A	  0.377163	  1.572589
A	 -1.501668	 -1.512836
B	  1.922658	  4.578104
A	  9.984350	  1.879015
A	  1.413683	  1.670546
B	  6.495017	  4.709033
A	 -5.116021	  0.776443
B	  0.569118	  5.345262
B	  2.127006	  5.208762
A	 -4.785772	  0.622809
B	  1.307896	  3.825852
A	 -7.278210	 -0.067591
B	  5.572234	  7.692641
B	  0.670766	  2.096548
B	  4.791985	  6.678070
B	  4.312634	  4.297996
B	  2.185850	  2.962151
B	  4.293885	 10.362748
A	  1.123316	  1.104124
B	  2.705194	  6.724463
B	  4.059318	  7.058932
B	  0.399320	  5.395896
B	  1.517156	  5.488674
B	  5.205879	  2.951509
B	  3.361851	  3.472493
B	  3.285033	  6.631357
A	  4.691109	  0.155618
A	 -2.036964	  2.321846
A	 -3.300436	  2.099313
A	-10.680971	 -1.318109
B	  3.236470	  8.290501
A	  4.156292	  1.096716
A	 -3.192670	  1.173664
B	  3.510510	  3.590523
B	  5.284701	  3.117991
A	 -9.084471	 -1.167861
A	 -0.866597	 -0.721618
A	 -3.159921	 -1.224941
B	  5.502734	  2.264364
A	  2.836668	  0.095788
A	 -3.812300	 -1.328778
A	 -3.996253	  1.232463
B	  1.427894	  5.892156
B	  4.538655	  7.779563
B	  5.329285	  7.872728
B	  2.685780	  6.469043
B	  4.640697	  7.364201
A	  0.389950	 -2.818214
A	  2.977634	  2.305345
A	 -3.875108	  0.492692
B	  4.362490	  4.965485
A	  7.649575	  1.737789
A	 -8.326974	  0.128018
B	  7.895109	  6.429816
A	 -1.696515	  2.121298
A	  4.135929	 -1.861348
B	 -1.669281	  2.485888
B	  7.248089	  6.981670
A	 -3.907446	 -0.887495
B	  0.509191	  3.311283
B	  4.550350	  5.828725
B	  5.533294	  9.171696
A	 -9.247940	  2.398466
A	 -4.895495	 -0.382947
B	  3.373232	  3.199569
A	 -0.270224	 -0.032445
A	 -6.210295	  1.488249
B	  3.556868	  5.486920
B	  5.739551	  5.752475
A	 -3.261631	 -5.043478
B	  2.848870	  4.033421
B	  7.323294	 10.091130
B	  4.796592	 10.017936
B	  3.571616	  7.133000
B	  5.250430	  5.059859
B	  4.824915	  6.126428
B	  2.787445	  6.538818
A	  3.446615	 -1.652353
B	  1.630369	  2.025531
A	 -2.354881	 -4.545910
B	  2.976202	  5.224458
B	  1.377364	  3.161997
B	  6.226766	  8.143820
A	  2.466733	 -0.874268
A	 -4.087530	 -1.925045
A	  1.389089	 -0.629181
B	  3.324077	  4.211848
A	 -3.984443	  2.069138
B	  5.684670	  4.658977
B	  2.196368	  6.927591
B	  1.715180	  2.801727
A	 -0.966902	  1.425421
A	 -2.705311	  3.089706
A	  3.581482	  0.897228
B	  6.667356	  6.791781
A	 -3.963467	 -0.587028
B	  6.987776	  5.802672
A	 -6.683864	  0.313974
A	 -4.869930	 -0.724317
A	 -5.432751	  1.329455
B	  6.806097	  6.561754
A	  2.898121	 -1.321215
B	  8.625675	  4.841311
A	 -1.500404	 -1.177632
A	  7.766210	  1.906090
A	  0.354154	  0.549168
B	  2.943172	  8.080826
B	  5.919906	  2.007467
A	  0.296452	 -3.085151
B	  2.124899	  8.236273
A	  1.731139	  2.340975
B	  4.596377	  8.568113
B	  4.482978	  8.614498
A	  1.568222	  2.137849
A	 -4.049066	  1.521655
B	  3.294052	  4.515201
A	 -6.033126	  1.290350
A	 -1.481924	  0.394310
A	  7.908848	  0.074748
B	  3.152862	  6.429108
B	  6.194673	  5.700964
B	  7.705984	  7.828876
A	 -2.884560	 -1.852241
B	  2.502880	  5.985012
A	  3.271072	  1.013972
A	 -2.195126	 -1.585806
A	 -5.850319	  1.012492
B	  3.127512	  1.396245
A	  0.393929	  0.242505
A	 -4.198999	 -1.268927
B	  5.672894	  6.327128
A	  5.150123	  0.949289
B	  2.589857	  5.382529
A	 -4.460643	  0.135437
B	  0.254113	  4.608271
B	  7.276052	  5.918408
B	  5.817265	  3.568769
B	  4.380933	  9.043660
B	  5.503618	  4.488971
A	 -3.792434	 -1.075400
B	  2.808157	  7.720368
A	  2.261613	  0.465784
A	  1.493300	 -0.513396
A	  1.303254	  0.021989
A	  4.092042	 -2.608073
A	 -0.993973	 -2.865694
A	 -5.860220	 -1.131118
A	  0.626623	  0.685722
A	  0.235557	 -0.106931
B	  2.728398	  4.582470
A	  3.332750	 -2.445710
B	  4.958219	  4.280066
A	  2.731391	  3.135801
A	  0.016485	 -1.842333
A	 -2.060371	 -2.406252
B	  1.850644	  6.303447
A	 -4.814398	 -1.625641
B	  3.596554	  5.114474
A	  4.881643	  0.139268
A	  2.521593	 -2.961616
A	  0.601057	 -2.470204
B	  3.552108	  4.577648
A	  1.241386	  1.722945
B	  1.189693	  6.075597
A	  7.986887	  2.957485
B	  5.504632	  5.381525
A	 -2.928199	  1.067769
B	  7.444008	  9.184496
B	  6.774587	 11.087628
B	  3.245428	  3.587050
B	  1.925917	  6.990638
A	 -5.204356	  0.033572
B	  5.522286	  6.637703
A	 -8.799770	  0.212032
A	  2.366334	  1.175885
A	  5.218586	  1.395506
A	 -1.563532	 -1.109952
A	 -2.429990	 -0.755674
A	  1.975034	  1.003203
A	 -3.515073	 -1.687856
A	 -1.544341	  3.098752
B	  6.647733	  0.495125
B	  2.690029	  7.730117
A	 -5.638627	 -0.318504
B	  4.253919	  3.155323
B	  1.968023	  3.727210
B	  3.468377	  6.429665
A	  8.193421	  4.092878
A	  6.737953	  0.218851
A	 -3.768992	 -2.331649
A	 -3.702000	 -1.171438
A	  1.069842	  1.786291
A	  4.880789	 -2.313653
B	  6.155809	  8.233026
B	  4.584437	  6.752604
B	  4.034126	  3.551097
B	  6.010799	  6.981583
B	  5.302913	  6.450687
B	  8.772078	  4.409629
B	  2.200181	  8.284627
B	  1.471042	  0.233133
B	  5.439879	  4.086328
A	 -5.688528	 -0.889026
A	 -1.712914	 -0.310292
A	  4.614587	  4.978400
B	  1.419892	  7.759981
A	  8.167059	  2.591532
A	  2.873499	  1.487348
A	  4.364144	  0.493621
A	 10.757392	  1.604362
B	  4.518296	  6.940002
A	 -0.342907	  0.109872
B	  2.538183	  4.838196
B	  6.784675	  4.531632
B	  2.435301	  7.330095
A	  0.856311	 -0.971293
A	 -1.103670	 -1.058790
B	  1.275511	  2.328454
A	  2.616558	  1.137525
B	  2.038999	  7.307249
A	  0.360688	 -0.614308
B	  2.782869	 11.061412
B	  3.559432	  5.517991
A	 -7.375534	 -1.426224
B	  2.506842	  8.045552
B	  3.563808	  2.576982
A	  9.802853	  0.612625
B	  1.799841	  5.197746
B	  7.595318	  9.625614
B	  1.087822	  5.253594
B	  2.650916	  6.532540
B	  1.398300	  7.694174
A	  2.141676	 -1.317116
B	  4.357574	  6.075211
A	 -3.002749	 -0.276617
A	  5.200768	  2.628921
A	  0.247231	  0.205473
B	  4.812407	  8.374427
A	 -3.520820	 -1.570440
A	 -1.459213	  3.573055
B	  2.070286	  4.015988
B	  3.843822	  3.948296
B	  3.191174	  3.570133
A	 -1.495385	  1.864772
A	 -9.932085	 -2.197130
B	  0.743988	  6.544298
A	  6.231657	  2.220157
A	 -5.114366	  0.696496
A	  4.284153	 -0.572653
B	  4.016578	  2.568644
A	  3.517599	  0.915044
A	 -2.320766	  1.387246
A	 -2.321025	  0.101133
B	  2.953737	  4.254750
A	 -6.044477	 -1.857818
A	 -3.164696	 -0.224369
B	  5.291475	  5.810937
B	  5.817528	  7.355468
B	  0.297992	  4.475392
B	  2.060952	 10.625932
A	 -5.951185	 -2.831845
B	 -1.127527	  1.353910
B	  7.578296	  5.002434
B	  7.558255	  5.352126
A	 -4.931623	  1.076752
B	  9.504991	 10.841166
B	  2.999177	  5.708435
B	  3.728112	  4.278172
A	 -7.574412	  1.106715
B	  3.666936	  5.461267
A	  7.309587	  1.449779
A	  1.456049	 -0.514210
B	  2.819128	  7.186915
A	 -0.646090	 -1.453307
A	 -0.433252	 -0.812063
B	  3.599672	  7.325329
B	  3.962990	  6.228868
A	  1.367356	 -0.056007
B	  3.256047	  4.659934
B	  5.787959	  7.577205
A	 -4.544219	  0.404270
A	  5.264118	  2.426880
B	  4.405211	  5.085056
A	  1.826198	 -1.076723
B	  2.985930	 11.129324
A	  5.132868	  0.218767
B	  2.761895	  6.500815
B	  4.619119	  5.872567
B	  4.254069	 11.062158
A	  6.620515	  1.682695
A	  1.522059	 -0.027888
B	  4.243835	  3.391039
B	  0.934939	  2.067251
B	  3.171300	  5.059530
B	  6.336105	  8.106789
A	 -2.704488	 -1.124987
A	 -5.671750	  0.675904
B	  2.556761	  4.931858
B	  5.438734	  7.986115
A	  5.331773	 -0.901093
A	  0.723721	 -0.032992
B	  2.642315	  5.748143
A	 -1.892471	  1.712022
B	  4.277478	  5.718976
B	  5.161087	  8.364291
B	  3.867604	  7.163434
A	 -0.643996	 -1.296432
B	  4.171817	  6.158880
A	 -3.366258	 -0.235152
B	  5.160810	  7.882963
B	  3.587786	  5.064904
A	  0.239717	 -0.657007
B	  6.348654	  9.807292
B	  3.636387	  7.256290
B	  4.771158	  8.394756
A	  2.308004	 -3.289649
A	 -2.446372	 -1.159922
A	 -0.143397	  1.349772
B	  4.595387	  5.184626
B	  5.640604	  9.901039
A	 -4.626355	 -0.595578
B	  2.678360	  2.553174
A	  5.855230	  0.883911
A	  3.794879	  1.680586
A	 -7.044957	 -2.651493
B	  3.450496	  6.334867
A	  1.383989	 -0.011839
A	 -3.256403	 -1.370056
A	 -2.672364	 -3.697547
B	  3.573362	  3.767311
B	  2.598827	  9.185253
A	 -1.812890	 -1.830525
A	-12.005890	 -0.231039
B	  3.697171	 10.153935
B	  9.021320	  7.161427
B	  0.780912	  4.268885
A	  3.107768	  0.821951
B	  4.624632	  6.953720
A	  0.734911	  2.490896
B	  0.883002	  3.763348
B	  5.076111	  8.269115
A	  3.050240	 -2.123358
A	 -8.497448	 -1.697468
B	  1.401844	 11.632462
A	  0.036708	  1.086331
B	  4.298506	  6.550336
B	  5.860613	  4.724439
B	  6.379395	  6.171621
A	  0.804247	  1.486443
A	 -2.228838	 -2.438904
B	  3.010847	  7.161455
B	  5.489605	  7.929749
B	  6.066575	  8.069246
B	  5.846575	  3.869660
B	  5.115553	  2.094975
B	  4.445994	  7.301901
B	  5.620242	  2.822609
A	 -2.831293	 -0.792498
A	  0.071102	 -0.503317
A	  0.877499	  1.238807
B	  3.420478	  7.864457
B	  3.894993	  7.839935
B	  2.394138	  4.479977
A	 -1.188241	 -1.595724
A	 -6.332077	  1.346863
A	  2.397257	  4.286991
A	 -6.987494	 -2.937172
A	  0.846745	 -4.702483
A	  1.149945	  0.469787
B	  3.062541	  8.745295
A	  7.604318	  1.127132
A	 -0.663389	  1.370434
A	 -2.437775	 -0.916465
B	 -0.348635	  4.099851
B	  1.270538	  7.598072
A	 -1.376867	 -1.578297
A	 -4.515853	 -1.958384
B	  4.606262	  3.280336
B	  6.309635	  5.094068
B	  3.923859	  4.238320
A	  3.049082	  0.882151
B	  3.032942	  6.415795
B	  6.484560	  8.171274
A	 -4.143949	 -0.131241
A	 -1.893486	 -0.983512
A	 -1.619029	  1.063626
A	  1.576726	  0.031961
A	 -1.735683	 -4.071051
B	  0.656300	  2.070939
B	  0.394719	  5.380934
B	  3.099549	  5.027418
B	  3.703592	  4.106017
A	  6.061099	  1.201863
B	  2.476353	  7.375091
A	  1.467375	  0.531079
B	  2.483827	  7.618563
B	  2.875746	  7.938364
A	 -8.459656	 -2.984302
A	 -3.889231	  0.424276
A	 -4.223797	 -2.082209
A	  1.971047	 -2.070137
A	 -0.384222	  2.760600
B	  7.357501	  4.821736
B	  1.119295	  3.516601
B	  5.937500	  3.981364
B	 -1.311438	  5.440204
A	 -2.090931	 -1.662173
A	-12.478165	 -1.704713
B	  0.784139	  2.628591
A	 -6.241750	 -3.151478
B	  2.483748	  4.024736
A	  1.696499	 -0.372527
B	  3.562183	  8.777669
A	  1.152497	  0.761550
B	  5.249906	  7.322273
A	 14.248114	  1.790201
B	  6.407889	  5.816450
A	 -2.738252	 -2.607596
B	  4.506085	  4.352691
B	  1.249544	  4.734697
B	 -1.654909	  3.931522
B	  2.252762	  4.247004
A	 -5.454953	  1.541456
B	  6.345420	  7.332010
B	  1.292135	  4.008298
A	 -3.715861	 -2.133891
A	  7.225688	  1.361396
B	  3.687075	  6.944707
A	 -4.739053	  0.772165
A	  3.861021	  4.653665
A	 -1.550655	  2.830388
B	  2.236872	  5.510576
A	  4.874730	 -2.098920
B	  4.514281	  6.501684
A	  2.061403	  0.832829
A	  1.179341	 -0.806795
A	 -9.475955	  2.213918
A	  6.893405	  1.388161
B	  3.100908	  5.713919
A	  1.760266	  0.717373
B	  4.811196	  5.184629
A	  2.373699	 -2.550178
A	 -2.949285	 -2.248680
B	  4.001431	  6.955603
B	  1.767640	  5.294618
B	  1.292385	  3.882258
A	  2.794783	  0.228874
A	 -4.714924	 -3.061907
B	  0.089670	  7.843541
A	  2.050746	  1.161560
A	  7.813697	 -1.067207
A	 -4.966452	 -1.515946
B	  1.303215	  5.710278
B	  6.020480	  8.531466
A	 -1.511341	 -1.881733
B	  6.077157	  4.677050
A	  6.745356	  0.460591
A	 -1.364379	  0.589482
A	 -1.862435	 -0.843370
B	  6.672778	  7.539806
B	  6.210281	  4.030976
B	  5.243023	  6.850650
A	 -7.092116	  0.651626
B	  3.248296	  1.981643
B	  2.251471	  5.327761
A	  3.989615	  0.363778
A	  4.754154	 -0.282457
B	  5.087649	  5.903567
A	  0.257771	 -1.065014
B	  8.670630	  8.165859
B	  4.912273	  5.430975
B	  1.098774	 10.118621
B	  5.418217	  8.104052
A	 -9.758177	  0.720515
B	  2.517387	  7.450437
A	 -3.521620	  0.534396
A	  0.161465	 -0.299915
B	 -0.318159	  3.596642
B	  4.137288	  7.193404
A	  0.498619	 -1.302138
B	  6.449067	  0.972162
B	  2.761215	  6.631294
A	  5.571734	  1.181263
B	  4.341442	  5.644491
B	  5.143964	 11.145934
B	  2.334261	  3.951003
A	 -3.804660	  0.575757
B	  3.510014	  5.259981
A	  1.839700	 -0.521877
B	  6.782980	  6.587372
B	  7.354823	  6.695409
B	  5.068782	  9.290552
A	  2.983773	  1.618795
B	  2.802811	  2.662564
A	  1.673215	 -2.759177
A	 -3.773980	  1.571162
B	  1.452525	  6.355415
A	  0.254185	  1.716370
A	  1.380963	 -0.970220
A	  2.913560	  1.534810
B	  2.904475	  7.383221
B	  4.331091	  4.969215
A	 -7.516327	 -1.989460
B	  3.597727	  6.048498
A	 -1.633113	 -2.992711
A	 -5.161923	 -0.307504
A	 -9.120140	 -0.780528
A	 -9.310363	  1.758629
B	  5.895257	  8.775581
B	  4.478129	  5.823155
B	  5.053789	  6.246807
A	  1.550618	 -1.178721
B	  3.185315	  4.189675
B	  4.156729	  7.970972
A	 -1.178750	 -1.117056
B	  4.199805	  9.144783
B	 -0.082761	  5.584353
B	  4.235940	  7.779040
A	 -2.677401	 -0.455979
A	 -3.119140	 -0.309175
A	 -1.411323	 -0.398950
B	  1.547671	  4.536982
A	  2.205822	 -2.782938
A	 -1.526418	  1.475761
B	  5.124851	  1.968357
A	  0.073311	  1.551035
A	 -0.900955	  3.099560
A	  0.610650	  2.121452
B	  6.125931	  7.634622
A	 -1.383002	  1.766486
B	  4.538458	  3.506752
B	  4.402253	  3.306234
A	 -0.294847	  4.794107
B	  5.700873	  4.963654
B	  5.230349	  2.209331
B	  0.037396	  4.422384
A	 -3.048235	 -4.057767
B	  4.334499	  2.639017
A	  2.270560	 -0.244755
B	  5.371328	  7.384102
A	  0.927342	  0.200146
A	 -1.550689	 -2.830391
B	  3.587835	  4.889820
A	  1.033795	  3.234553
A	 -3.174765	 -2.066835
A	  2.983412	  1.521670
A	 -1.873011	  0.399167
B	  2.696406	  5.299063
A	  2.749356	  1.436497
A	 -9.029717	  0.551162
B	  3.031408	  5.816648
A	-12.701734	  1.868658
B	  4.195082	  3.671295
A	 -5.070307	 -1.434379
B	  4.682106	  2.573405
A	 -1.895612	  0.432040
B	  1.069895	  1.491669
A	 -1.515006	 -0.088612
B	  4.980147	  4.751731
B	  2.605594	  5.723760
B	  3.482430	  7.633005
B	  2.563680	  4.985844
B	  4.095634	  7.381160
A	 -6.752601	  0.227481
B	  4.552234	  4.008329
A	 -4.700485	  2.228346
A	 -6.996555	 -0.726524
B	  2.722903	  5.019745
A	 -2.208105	 -0.072344
B	  4.473843	  5.278590
A	 -6.090576	  1.133483
A	 -0.514587	  0.167030
A	 -0.346349	 -0.584230
A	 -5.806168	  2.619336
A	 -0.476028	 -1.533277
B	  2.543900	  5.193953
B	  4.228622	  9.169991
A	  5.052806	 -0.379680
A	  3.144860	  1.930120
A	  0.096065	  2.287466
B	  6.398657	  9.194167
B	  5.418152	  3.875197
A	 -1.903724	  2.762527
A	 -5.122669	 -0.546546
A	 -3.576458	  2.152840
A	 -4.607919	  0.592092
A	 -1.145138	 -1.625202
A	 -3.574135	  3.708324
A	  3.751565	 -0.160870
A	  9.470142	  2.157903
B	 -0.342236	  7.551775
A	 -3.169957	  3.099536
A	  8.952283	  1.091636
B	  3.800250	  3.373622
A	 -9.547704	 -1.399651
A	 -5.012492	 -1.034514
A	 -2.903710	 -1.890474
A	 -2.300815	  1.538800
B	  6.617088	  5.554606
B	  4.504710	  7.653410
B	  6.271549	  8.223105
A	 -5.429533	 -1.223896
B	  6.397242	  9.540437
B	  6.766211	  9.385174
A	-10.310252	 -2.011072
B	  3.279439	 11.429597
A	 -0.575736	  1.233080
B	  3.543510	  3.891320
A	 -2.286936	  4.101823
B	  3.138612	  4.133886
A	  3.415115	  1.870172
B	  5.838309	  5.024569
A	-10.522934	  2.617206
A	  4.747127	  0.019398
B	  4.088307	  4.366090
B	  1.220102	  5.397757
B	  2.301808	  5.192039
B	  4.653994	  7.054074
B	  1.908557	  5.036768
A	  5.973184	 -1.790436
A	 -9.200614	 -2.259143
A	  2.818472	 -0.447597
B	  7.852143	  7.142607
B	  3.959360	  6.766450
B	  6.967362	  9.754738
B	  2.193698	  3.003848
B	  4.372150	  6.335952
A	 -0.119174	  1.324593
B	  5.907906	  5.581191
B	  2.360476	  5.697276
B	  9.491851	  6.514178
A	  1.667076	  0.414918
A	 -2.998173	 -0.650426
A	  2.816723	 -0.449666
A	 -3.760186	 -0.992183
B	  6.288303	  7.541543
B	  4.228798	  5.504381
A	 -2.570465	 -0.483332
A	 -5.168972	  3.187984
A	 -2.159805	 -0.863076
A	  0.934446	 -1.256667
B	  2.892200	  4.205685
B	  4.164651	  6.161537
B	  4.832571	  5.512274
